model_id,make,model,min_price,max_price,hold_amount,currency,warranty,warranty_duration,item_name
315,GMC,Terrain,,,,AED,18,months,Premium
316,GMC,Yukon,,,,AED,18,months,Premium
317,Great Wall,Florid,,,,AED,18,months,Premium
318,Great Wall,Wingle,,,,AED,18,months,Premium
319,Haval,H2 Crossover,,,,AED,18,months,Premium
320,Haval,H6,,,,AED,18,months,Premium
321,Haval,H8,,,,AED,18,months,Premium
322,Haval,H9,,,,AED,18,months,Premium
323,Honda,Accord,,,,AED,18,months,Premium
324,Honda,Accord Coupe,,,,AED,18,months,Premium
325,Honda,Accord Crosstour,,,,AED,18,months,Premium
326,Honda,City,,,,AED,18,months,Premium
327,Honda,Civic,,,,AED,18,months,Premium
328,Honda,Civic Hatchback,,,,AED,18,months,Premium
329,Honda,CR-V,,,,AED,18,months,Premium
330,Honda,CRX,,,,AED,18,months,Premium
331,Honda,Jazz,,,,AED,18,months,Premium
332,Honda,Legend,,,,AED,18,months,Premium
333,Honda,MR-V,,,,AED,18,months,Premium
334,Honda,Odyssey,,,,AED,18,months,Premium
335,Honda,Odyssey J,,,,AED,18,months,Premium
336,Honda,Pilot,,,,AED,18,months,Premium
337,Honda,S2000,,,,AED,18,months,Premium
338,Hummer,H2,945,945,900,AED,18,months,Premium
339,Hummer,H3,,,,AED,18,months,Premium
340,Hyundai,Accent,,,,AED,18,months,Premium
341,Hyundai,Atos Prime,,,,AED,18,months,Premium
342,Hyundai,Azera,,,,AED,18,months,Premium
343,Hyundai,Centennial,,,,AED,18,months,Premium
344,Hyundai,Coupe,,,,AED,18,months,Premium
345,Hyundai,Creta,,,,AED,18,months,Premium
346,Hyundai,Elantra,,,,AED,18,months,Premium
347,Hyundai,Elantra Coupe,,,,AED,18,months,Premium
348,Hyundai,Genesis,,,,AED,18,months,Premium
349,Hyundai,Genesis Coupe,,,,AED,18,months,Premium
350,Hyundai,Getz,,,,AED,18,months,Premium
351,Hyundai,Grand i10,,,,AED,18,months,Premium
352,Hyundai,Grand Santa Fe,,,,AED,18,months,Premium
353,Hyundai,H1,,,,AED,18,months,Premium
354,Hyundai,i10,,,,AED,18,months,Premium
355,Hyundai,i20,,,,AED,18,months,Premium
356,Hyundai,i30,,,,AED,18,months,Premium
357,Hyundai,i40,,,,AED,18,months,Premium
358,Hyundai,Kona,,,,AED,18,months,Premium
359,Hyundai,Matrix,,,,AED,18,months,Premium
360,Hyundai,Santa Fe,,,,AED,18,months,Premium
361,Hyundai,Sonata,,,,AED,18,months,Premium
362,Hyundai,Terracan,,,,AED,18,months,Premium
363,Hyundai,Trajet,,,,AED,18,months,Premium
364,Hyundai,Tucson,,,,AED,18,months,Premium
365,Hyundai,Veloster,,,,AED,18,months,Premium
366,Hyundai,Veloster Turbo,,,,AED,18,months,Premium
367,Hyundai,Veracruz,,,,AED,18,months,Premium
368,Infiniti,EX,,,,AED,18,months,Premium
369,Infiniti,FX,,,,AED,18,months,Premium
370,Infiniti,G,,,,AED,18,months,Premium
371,Infiniti,G35,,,,AED,18,months,Premium
372,Infiniti,G35 Coupe,,,,AED,18,months,Premium
373,Infiniti,G37 Convertible,,,,AED,18,months,Premium
374,Infiniti,G37 Coupe,,,,AED,18,months,Premium
375,Infiniti,JX,,,,AED,18,months,Premium
376,Infiniti,M,,,,AED,18,months,Premium
377,Infiniti,Q30,,,,AED,18,months,Premium
378,Infiniti,Q45,,,,AED,18,months,Premium
379,Infiniti,Q50,,,,AED,18,months,Premium
380,Infiniti,Q60 Convertible,,,,AED,18,months,Premium
381,Infiniti,Q60 Coupe,,,,AED,18,months,Premium
382,Infiniti,Q70,,,,AED,18,months,Premium
383,Infiniti,QX30,,,,AED,18,months,Premium
384,Infiniti,QX50,,,,AED,18,months,Premium
385,Infiniti,QX56,,,,AED,18,months,Premium
386,Infiniti,QX60,,,,AED,18,months,Premium
387,Infiniti,QX70,,,,AED,18,months,Premium
388,Infiniti,QX80,,,,AED,18,months,Premium
389,International,MXT,,,,AED,18,months,Premium
390,Isuzu,D-Max,,,,AED,18,months,Premium
391,Isuzu,D-Max Arctic Trucks AT35,,,,AED,18,months,Premium
392,Isuzu,MU-X,,,,AED,18,months,Premium
393,Isuzu,Trooper,,,,AED,18,months,Premium
394,JAC,J4,,,,AED,18,months,Premium
395,JAC,J5,,,,AED,18,months,Premium
396,JAC,J6,,,,AED,18,months,Premium
397,JAC,M5 MPV,,,,AED,18,months,Premium
398,JAC,S3 SUV,,,,AED,18,months,Premium
399,Jaguar,E-Pace,,,,AED,18,months,Premium
400,Jaguar,F-Pace,,,,AED,18,months,Premium
401,Jaguar,F-Type,,,,AED,18,months,Premium
402,Jaguar,F-Type Coupe,,,,AED,18,months,Premium
403,Jaguar,F-Type SVR Convertible,,,,AED,18,months,Premium
404,Jaguar,F-Type SVR Coupe,,,,AED,18,months,Premium
405,Jaguar,S-Type,,,,AED,18,months,Premium
406,Jaguar,X-Type,,,,AED,18,months,Premium
407,Jaguar,XE,1025,1025,976.1904762,AED,18,months,Premium
408,Jaguar,XF,1130,1130,1076.190476,AED,18,months,Premium
409,Jaguar,XF Sportbrake,1130,1130,1076.190476,AED,18,months,Premium
410,Jaguar,XFR-S,,,,AED,18,months,Premium
411,Jaguar,XJ,1025,1025,976.1904762,AED,18,months,Premium
412,Jaguar,XK,1130,1130,1076.190476,AED,18,months,Premium
413,Jaguar,XK Convertible,1130,1130,1076.190476,AED,18,months,Premium
414,Jeep,Cherokee,945,945,900,AED,18,months,Premium
415,Jeep,Commander,945,945,900,AED,18,months,Premium
416,Jeep,Compass,945,945,900,AED,18,months,Premium
417,Jeep,Grand Cherokee,1025,1025,976.1904762,AED,18,months,Premium
418,Jeep,Grand Cherokee SRT,945,945,900,AED,18,months,Premium
419,Jeep,Patriot,945,945,900,AED,18,months,Premium
420,Jeep,Renegade,945,945,900,AED,18,months,Premium
421,Jeep,Wrangler,945,945,900,AED,18,months,Premium
422,Jeep,Wrangler Unlimited,945,945,900,AED,18,months,Premium
423,Kia,Cadenza,,,,AED,18,months,Premium
424,Kia,Carens,,,,AED,18,months,Premium
425,Kia,Carnival,,,,AED,18,months,Premium
426,Kia,Cerato,,,,AED,18,months,Premium
427,Kia,Cerato Hatchback,,,,AED,18,months,Premium
428,Kia,Cerato Koup,,,,AED,18,months,Premium
429,Kia,Mohave,,,,AED,18,months,Premium
430,Kia,Opirus,,,,AED,18,months,Premium
431,Kia,Optima,,,,AED,18,months,Premium
