model_id,make,model,min_price,max_price,hold_amount,currency,warranty,warranty_duration,item_name
453,Land Rover,Freelander,775,775,738.0952381,AED,12,months,Standard
454,Land Rover,LR2,775,775,738.0952381,AED,12,months,Standard
455,Land Rover,LR3,775,775,738.0952381,AED,12,months,Standard
456,Land Rover,LR4,775,775,738.0952381,AED,12,months,Standard
457,Land Rover,Range Rover,775,775,738.0952381,AED,12,months,Standard
458,Land Rover,Range Rover Evoque,700,700,666.6666667,AED,12,months,Standard
459,Land Rover,Range Rover Evoque Conver,700,700,666.6666667,AED,12,months,Standard
460,Land Rover,Range Rover Evoque Coupe,700,700,666.6666667,AED,12,months,Standard
461,Land Rover,Range Rover Sport,775,775,738.0952381,AED,12,months,Standard
462,Land Rover,Range Rover Sport SVR,775,775,738.0952381,AED,12,months,Standard
463,Land Rover,Range Rover Velar,775,775,738.0952381,AED,12,months,Standard
464,Lexus,CT,525,525,500,AED,12,months,Standard
465,Lexus,ES,525,525,500,AED,12,months,Standard
466,Lexus,GS,525,525,500,AED,12,months,Standard
467,Lexus,GX,525,525,500,AED,12,months,Standard
468,Lexus,IS,525,525,500,AED,12,months,Standard
469,Lexus,IS C,525,525,500,AED,12,months,Standard
470,Lexus,IS F,525,525,500,AED,12,months,Standard
471,Lexus,LC,525,525,500,AED,12,months,Standard
472,Lexus,LFA,525,525,500,AED,12,months,Standard
473,Lexus,LS,525,525,500,AED,12,months,Standard
474,Lexus,LX,735,735,700,AED,12,months,Standard
475,Lexus,NX,525,525,500,AED,12,months,Standard
476,Lexus,RC,525,525,500,AED,12,months,Standard
477,Lexus,RC F,525,525,500,AED,12,months,Standard
478,Lexus,RX,525,525,500,AED,12,months,Standard
479,Lexus,SC,525,525,500,AED,12,months,Standard
480,Lincoln,Continental,700,700,666.6666667,AED,12,months,Standard
481,Lincoln,MKC,700,700,666.6666667,AED,12,months,Standard
482,Lincoln,MKS,700,700,666.6666667,AED,12,months,Standard
483,Lincoln,MKT,700,700,666.6666667,AED,12,months,Standard
484,Lincoln,MKX,700,700,666.6666667,AED,12,months,Standard
485,Lincoln,MKZ,700,700,666.6666667,AED,12,months,Standard
486,Lincoln,Nautilus,700,700,666.6666667,AED,12,months,Standard
487,Lincoln,Navigator,700,700,666.6666667,AED,12,months,Standard
488,Lincoln,Navigator L,700,700,666.6666667,AED,12,months,Standard
489,Lincoln,Town Car,700,700,666.6666667,AED,12,months,Standard
490,Lotus,Elise,,,,AED,12,months,Standard
491,Lotus,Evora,,,,AED,12,months,Standard
492,Lotus,Exige,,,,AED,12,months,Standard
493,Luxgen,Luxgen7 MPV,,,,AED,12,months,Standard
494,Luxgen,Luxgen7 SUV,,,,AED,12,months,Standard
495,Luxgen,S5,,,,AED,12,months,Standard
496,Luxgen,U6,,,,AED,12,months,Standard
497,Luxgen,U7,,,,AED,12,months,Standard
498,Mahindra,Scorpio,,,,AED,12,months,Standard
499,Mahindra,XUV500,,,,AED,12,months,Standard
500,Maserati,Coupe,775,775,738.0952381,AED,12,months,Standard
501,Maserati,Ghibli,775,775,738.0952381,AED,12,months,Standard
502,Maserati,GranCabrio,775,775,738.0952381,AED,12,months,Standard
503,Maserati,GranTurismo,775,775,738.0952381,AED,12,months,Standard
504,Maserati,Levante,775,775,738.0952381,AED,12,months,Standard
505,Maserati,Quattroporte,775,775,738.0952381,AED,12,months,Standard
506,Maserati,Spyder,775,775,738.0952381,AED,12,months,Standard
507,Maxus,G10,,,,AED,12,months,Standard
508,Maxus,V80,,,,AED,12,months,Standard
509,Maybach,57,775,775,738.0952381,AED,12,months,Standard
510,Maybach,62,775,775,738.0952381,AED,12,months,Standard
511,Mazda,2,470,470,447.6190476,AED,12,months,Standard
512,Mazda,2 Sedan,470,470,447.6190476,AED,12,months,Standard
513,Mazda,3,470,470,447.6190476,AED,12,months,Standard
514,Mazda,3 Sedan,470,470,447.6190476,AED,12,months,Standard
515,Mazda,6,525,525,500,AED,12,months,Standard
516,Mazda,6 Ultra,470,470,447.6190476,AED,12,months,Standard
517,Mazda,6 Wagon,525,525,500,AED,12,months,Standard
518,Mazda,B-Series,,,,AED,12,months,Standard
519,Mazda,CX-3,,,,AED,12,months,Standard
520,Mazda,CX-5,,,,AED,12,months,Standard
521,Mazda,CX-7,,,,AED,12,months,Standard
522,Mazda,CX-9,,,,AED,12,months,Standard
523,Mazda,MX-5,,,,AED,12,months,Standard
524,Mazda,MX-5 RF,,,,AED,12,months,Standard
525,McLaren,540C Coupe,,,,AED,12,months,Standard
526,McLaren,570GT Coupe,,,,AED,12,months,Standard
527,McLaren,570S Coupe,,,,AED,12,months,Standard
528,McLaren,570S Spider,,,,AED,12,months,Standard
529,McLaren,650S,,,,AED,12,months,Standard
530,McLaren,650S Spider,,,,AED,12,months,Standard
531,McLaren,675LT,,,,AED,12,months,Standard
532,McLaren,675LT Spider,,,,AED,12,months,Standard
533,McLaren,720S,,,,AED,12,months,Standard
534,McLaren,MP4-12C,,,,AED,12,months,Standard
535,McLaren,MP4-12C Spider,,,,AED,12,months,Standard
536,McLaren,P1,,,,AED,12,months,Standard
537,Mercedes-Benz,A 45 AMG,,,,AED,12,months,Standard
538,Mercedes-Benz,A-Class,,,,AED,12,months,Standard
539,Mercedes-Benz,AMG GT,,,,AED,12,months,Standard
540,Mercedes-Benz,AMG GT Roadster,,,,AED,12,months,Standard
541,Mercedes-Benz,B-Class,,,,AED,12,months,Standard
542,Mercedes-Benz,C 63 AMG,,,,AED,12,months,Standard
543,Mercedes-Benz,C 63 AMG Coupe,,,,AED,12,months,Standard
544,Mercedes-Benz,C-Class,,,,AED,12,months,Standard
545,Mercedes-Benz,C-Class Coupe,,,,AED,12,months,Standard
546,Mercedes-Benz,CL-Class,,,,AED,12,months,Standard
547,Mercedes-Benz,CLA 45 AMG,,,,AED,12,months,Standard
548,Mercedes-Benz,CLA-Class,,,,AED,12,months,Standard
549,Mercedes-Benz,CLC-Class,,,,AED,12,months,Standard
550,Mercedes-Benz,CLK-Class,,,,AED,12,months,Standard
551,Mercedes-Benz,CLS 63 AMG,,,,AED,12,months,Standard
552,Mercedes-Benz,CLS Shooting Brake,,,,AED,12,months,Standard
553,Mercedes-Benz,CLS-Class,,,,AED,12,months,Standard
554,Mercedes-Benz,E 43 AMG,,,,AED,12,months,Standard
555,Mercedes-Benz,E 55 AMG,,,,AED,12,months,Standard
556,Mercedes-Benz,E 63 AMG,,,,AED,12,months,Standard
557,Mercedes-Benz,E-Class,,,,AED,12,months,Standard
558,Mercedes-Benz,E-Class Cabriolet,,,,AED,12,months,Standard
559,Mercedes-Benz,E-Class Coupe,,,,AED,12,months,Standard
560,Mercedes-Benz,G 63 AMG,,,,AED,12,months,Standard
561,Mercedes-Benz,G 65 AMG,,,,AED,12,months,Standard
562,Mercedes-Benz,G-Class,,,,AED,12,months,Standard
563,Mercedes-Benz,GL-Class,,,,AED,12,months,Standard
564,Mercedes-Benz,GLA-Class,,,,AED,12,months,Standard
565,Mercedes-Benz,GLC 43 AMG,,,,AED,12,months,Standard
566,Mercedes-Benz,GLC 43 AMG Coupe,,,,AED,12,months,Standard
567,Mercedes-Benz,GLC 63 AMG,,,,AED,12,months,Standard
568,Mercedes-Benz,GLC 63 AMG Coupe,,,,AED,12,months,Standard
569,Mercedes-Benz,GLC-Class,,,,AED,12,months,Standard
570,Mercedes-Benz,GLC-Class Coupe,,,,AED,12,months,Standard
571,Mercedes-Benz,GLE 63 AMG,,,,AED,12,months,Standard
572,Mercedes-Benz,GLE 63 AMG Coupe,,,,AED,12,months,Standard
573,Mercedes-Benz,GLE-Class,,,,AED,12,months,Standard
574,Mercedes-Benz,GLE-Class Coupe,,,,AED,12,months,Standard
575,Mercedes-Benz,GLK-Class,,,,AED,12,months,Standard
576,Mercedes-Benz,GLS 63 AMG,,,,AED,12,months,Standard
577,Mercedes-Benz,GLS-Class,,,,AED,12,months,Standard
578,Mercedes-Benz,M-Class,,,,AED,12,months,Standard
579,Mercedes-Benz,ML 63 AMG,,,,AED,12,months,Standard
580,Mercedes-Benz,R-Class,,,,AED,12,months,Standard
581,Mercedes-Benz,S 63 AMG,,,,AED,12,months,Standard
582,Mercedes-Benz,S 63 AMG Coupe,,,,AED,12,months,Standard
583,Mercedes-Benz,S 65 AMG,,,,AED,12,months,Standard
584,Mercedes-Benz,S 65 AMG Coupe,,,,AED,12,months,Standard
585,Mercedes-Benz,S-Class,,,,AED,12,months,Standard
586,Mercedes-Benz,S-Class Coupe,,,,AED,12,months,Standard
587,Mercedes-Benz,S-Class Maybach,,,,AED,12,months,Standard
588,Mercedes-Benz,SL 63 AMG,,,,AED,12,months,Standard
589,Mercedes-Benz,SL 65 AMG,,,,AED,12,months,Standard
590,Mercedes-Benz,SL-Class,,,,AED,12,months,Standard
591,Mercedes-Benz,SLC-Class,,,,AED,12,months,Standard
592,Mercedes-Benz,SLK-Class,,,,AED,12,months,Standard
593,Mercedes-Benz,SLR McLaren,,,,AED,12,months,Standard
594,Mercedes-Benz,SLS AMG,,,,AED,12,months,Standard
595,Mercedes-Benz,SLS AMG Roadster,,,,AED,12,months,Standard
596,Mercedes-Benz,Sprinter,,,,AED,12,months,Standard
597,Mercedes-Benz,V-Class,,,,AED,12,months,Standard
598,Mercedes-Benz,Viano,,,,AED,12,months,Standard
599,Mercedes-Benz,Vito,,,,AED,12,months,Standard
600,Mercury,Grand Marquis,,,,AED,12,months,Standard
601,Mercury,Mariner,,,,AED,12,months,Standard
602,Mercury,Milan,,,,AED,12,months,Standard
603,Mercury,Montego,,,,AED,12,months,Standard
604,Mercury,Mountaineer,,,,AED,12,months,Standard
605,MG,3,525,525,500,AED,12,months,Standard
606,MG,350,525,525,500,AED,12,months,Standard
607,MG,360,525,525,500,AED,12,months,Standard
608,MG,5,525,525,500,AED,12,months,Standard
609,MG,550,525,525,500,AED,12,months,Standard
610,MG,6,525,525,500,AED,12,months,Standard
611,MG,750,635,635,604.7619048,AED,12,months,Standard
612,MG,GS,635,635,604.7619048,AED,12,months,Standard
613,MG,RX5,635,635,604.7619048,AED,12,months,Standard
614,MG,ZS,635,635,604.7619048,AED,12,months,Standard
615,Mini,Clubman,700,700,666.6666667,AED,12,months,Standard
616,Mini,Cooper,635,635,604.7619048,AED,12,months,Standard
617,Mini,Countryman,635,635,604.7619048,AED,12,months,Standard
618,Mini,Coupe,635,635,604.7619048,AED,12,months,Standard
619,Mini,Paceman,635,635,604.7619048,AED,12,months,Standard
620,Mini,Roadster,635,635,604.7619048,AED,12,months,Standard
621,Mitsubishi,ASX,470,470,447.6190476,AED,12,months,Standard
622,Mitsubishi,Attrage,420,420,400,AED,12,months,Standard
623,Mitsubishi,Eclipse,470,470,447.6190476,AED,12,months,Standard
624,Mitsubishi,Eclipse Cross,470,470,447.6190476,AED,12,months,Standard
625,Mitsubishi,Galant,525,525,500,AED,12,months,Standard
626,Mitsubishi,Grandis,525,525,500,AED,12,months,Standard
627,Mitsubishi,L200,525,525,500,AED,12,months,Standard
628,Mitsubishi,Lancer,420,420,400,AED,12,months,Standard
629,Mitsubishi,Lancer Evolution,470,470,447.6190476,AED,12,months,Standard
630,Mitsubishi,Lancer EX,470,470,447.6190476,AED,12,months,Standard
631,Mitsubishi,Lancer Fortis,470,470,447.6190476,AED,12,months,Standard
632,Mitsubishi,Magna,470,470,447.6190476,AED,12,months,Standard
633,Mitsubishi,Mirage,420,420,400,AED,12,months,Standard
634,Mitsubishi,Montero Sport,525,525,500,AED,12,months,Standard
635,Mitsubishi,Nativa,470,470,447.6190476,AED,12,months,Standard
636,Mitsubishi,Outlander,525,525,500,AED,12,months,Standard
637,Mitsubishi,Pajero,525,525,500,AED,12,months,Standard
638,Mitsubishi,Pajero Sport,525,525,500,AED,12,months,Standard
639,Mitsubishi,Pajero SWB,525,525,500,AED,12,months,Standard
640,Morgan,Aero8,,,,AED,12,months,Standard
641,Morgan,Plus 4,,,,AED,12,months,Standard
642,Morgan,Plus 8,,,,AED,12,months,Standard
643,Morgan,Roadster,,,,AED,12,months,Standard
644,Nissan,350Z,525,525,500,AED,12,months,Standard
645,Nissan,370Z,525,525,500,AED,12,months,Standard
646,Nissan,370Z Roadster,525,525,500,AED,12,months,Standard
647,Nissan,Altima,470,470,447.6190476,AED,12,months,Standard
648,Nissan,Altima Coupe,525,525,500,AED,12,months,Standard
649,Nissan,Armada,735,735,700,AED,12,months,Standard
650,Nissan,GT-R,,,,AED,12,months,Standard
651,Nissan,Juke,450,450,428.5714286,AED,12,months,Standard
652,Nissan,Kicks,525,525,500,AED,12,months,Standard
653,Nissan,Leaf,,,,AED,12,months,Standard
654,Nissan,Maxima,525,525,500,AED,12,months,Standard
655,Nissan,Micra,395,395,376.1904762,AED,12,months,Standard
656,Nissan,Murano,525,525,500,AED,12,months,Standard
657,Nissan,Navara,525,525,500,AED,12,months,Standard
658,Nissan,Pathfinder,525,525,500,AED,12,months,Standard
659,Nissan,Pathfinder Classic,,,,AED,12,months,Standard
660,Nissan,Patrol,735,735,700,AED,12,months,Standard
661,Nissan,Patrol Nismo,735,735,700,AED,12,months,Standard
662,Nissan,Patrol Safari,735,735,700,AED,12,months,Standard
663,Nissan,Pickup,525,525,500,AED,12,months,Standard
664,Nissan,Qashqai,525,525,500,AED,12,months,Standard
665,Nissan,Sentra,450,450,428.5714286,AED,12,months,Standard
666,Nissan,Sunny,450,450,428.5714286,AED,12,months,Standard
667,Nissan,Tiida,420,420,400,AED,12,months,Standard
668,Nissan,Urvan,525,525,500,AED,12,months,Standard
669,Nissan,X-Trail,,,,AED,12,months,Standard
670,Nissan,Xterra,525,525,500,AED,12,months,Standard
671,Noble,M600,,,,AED,12,months,Standard
672,Opel,Adam,,,,AED,12,months,Standard
673,Opel,Antara,,,,AED,12,months,Standard
674,Opel,Astra,635,635,604.7619048,AED,12,months,Standard
675,Opel,Astra GTC,635,635,604.7619048,AED,12,months,Standard
676,Opel,Astra OPC,635,635,604.7619048,AED,12,months,Standard
677,Opel,Corsa,635,635,604.7619048,AED,12,months,Standard
678,Opel,Corsa OPC,635,635,604.7619048,AED,12,months,Standard
679,Opel,Insignia,,,,AED,12,months,Standard
680,Opel,Insignia OPC,,,,AED,12,months,Standard
681,Opel,Meriva,,,,AED,12,months,Standard
682,Opel,Mokka,,,,AED,12,months,Standard
683,Opel,Vectra,,,,AED,12,months,Standard
684,Opel,Zafira,,,,AED,12,months,Standard
685,Oullim,Spirra,,,,AED,12,months,Standard
686,Pagani,Huayra,,,,AED,12,months,Standard
687,Peugeot,2008,635,635,604.7619048,AED,12,months,Standard
688,Peugeot,206,635,635,604.7619048,AED,12,months,Standard
689,Peugeot,207,635,635,604.7619048,AED,12,months,Standard
690,Peugeot,208,635,635,604.7619048,AED,12,months,Standard
691,Peugeot,3008,635,635,604.7619048,AED,12,months,Standard
692,Peugeot,301,635,635,604.7619048,AED,12,months,Standard
693,Peugeot,307,635,635,604.7619048,AED,12,months,Standard
694,Peugeot,308,635,635,604.7619048,AED,12,months,Standard
695,Peugeot,308 CC,635,635,604.7619048,AED,12,months,Standard
696,Peugeot,407,635,635,604.7619048,AED,12,months,Standard
697,Peugeot,407 Coupe,635,635,604.7619048,AED,12,months,Standard
698,Peugeot,408,635,635,604.7619048,AED,12,months,Standard
699,Peugeot,5008,700,700,666.6666667,AED,12,months,Standard
700,Peugeot,508,700,700,666.6666667,AED,12,months,Standard
701,Peugeot,607,700,700,666.6666667,AED,12,months,Standard
702,Peugeot,Boxer,700,700,666.6666667,AED,12,months,Standard
703,Peugeot,Expert,700,700,666.6666667,AED,12,months,Standard
704,Peugeot,Partner,700,700,666.6666667,AED,12,months,Standard
705,Peugeot,RCZ,525,525,500,AED,12,months,Standard
706,PGO,Cevennes,,,,AED,12,months,Standard
707,PGO,Speedster,,,,AED,12,months,Standard
708,Porsche,911,700,700,666.6666667,AED,12,months,Standard
709,Porsche,911 Cabriolet,700,700,666.6666667,AED,12,months,Standard
710,Porsche,911 GT2,700,700,666.6666667,AED,12,months,Standard
711,Porsche,911 GT3,700,700,666.6666667,AED,12,months,Standard
712,Porsche,911 Turbo,700,700,666.6666667,AED,12,months,Standard
713,Porsche,911 Turbo Cabriolet,700,700,666.6666667,AED,12,months,Standard
714,Porsche,918 Spyder,700,700,666.6666667,AED,12,months,Standard
715,Porsche,Boxster,635,635,604.7619048,AED,12,months,Standard
716,Porsche,Cayenne,775,775,738.0952381,AED,12,months,Standard
717,Porsche,Cayman,700,700,666.6666667,AED,12,months,Standard
718,Porsche,Macan,775,775,738.0952381,AED,12,months,Standard
719,Porsche,Panamera,890,890,847.6190476,AED,12,months,Standard
720,Proton,GEN-2,,,,AED,12,months,Standard
721,Proton,Savvy,525,525,500,AED,12,months,Standard
722,Proton,Waja,525,525,500,AED,12,months,Standard
723,Proton,Wira,525,525,500,AED,12,months,Standard
724,Ram,1200,,,,AED,12,months,Standard
725,Ram,1500,700,700,666.6666667,AED,12,months,Standard
726,Renault,Captur,635,635,604.7619048,AED,12,months,Standard
727,Renault,Clio,635,635,604.7619048,AED,12,months,Standard
728,Renault,Clio RS,635,635,604.7619048,AED,12,months,Standard
729,Renault,Dokker Van,635,635,604.7619048,AED,12,months,Standard
730,Renault,Duster,635,635,604.7619048,AED,12,months,Standard
731,Renault,Espace,525,525,500,AED,12,months,Standard
732,Renault,Fluence,635,635,604.7619048,AED,12,months,Standard
733,Renault,Koleos,635,635,604.7619048,AED,12,months,Standard
734,Renault,Laguna,525,525,500,AED,12,months,Standard
735,Renault,Laguna Coupe,525,525,500,AED,12,months,Standard
736,Renault,Logan,635,635,604.7619048,AED,12,months,Standard
737,Renault,Logan Van,525,525,500,AED,12,months,Standard
738,Renault,Megane,635,635,604.7619048,AED,12,months,Standard
739,Renault,Megane CC,635,635,604.7619048,AED,12,months,Standard
740,Renault,Megane RS,635,635,604.7619048,AED,12,months,Standard
741,Renault,Safrane,635,635,604.7619048,AED,12,months,Standard
742,Renault,Sandero,,,,AED,12,months,Standard
743,Renault,Scenic,,,,AED,12,months,Standard
744,Renault,Symbol,635,635,604.7619048,AED,12,months,Standard
745,Renault,Talisman,,,,AED,12,months,Standard
746,Renault,Trafic,635,635,604.7619048,AED,12,months,Standard
747,Renault,Twizy,,,,AED,12,months,Standard
748,Renault,Zoe,,,,AED,12,months,Standard
749,Rolls Royce,Dawn,,,,AED,12,months,Standard
750,Rolls Royce,Drophead Coupe,,,,AED,12,months,Standard
751,Rolls Royce,Ghost,,,,AED,12,months,Standard
752,Rolls Royce,Phantom,,,,AED,12,months,Standard
753,Rolls Royce,Silver Seraph,,,,AED,12,months,Standard
754,Rolls Royce,Wraith,,,,AED,12,months,Standard
755,Saab,43346,635,635,604.7619048,AED,12,months,Standard
756,Saab,43348,635,635,604.7619048,AED,12,months,Standard
757,Saab,9-7X,,,,AED,12,months,Standard
758,Seat,Altea,525,525,500,AED,12,months,Standard
759,Seat,Cordoba,525,525,500,AED,12,months,Standard
760,Seat,Exeo,525,525,500,AED,12,months,Standard
761,Seat,Ibiza,525,525,500,AED,12,months,Standard
762,Seat,Leon,525,525,500,AED,12,months,Standard
763,Seat,Toledo,,,,AED,12,months,Standard
764,Skoda,Fabia,525,525,500,AED,12,months,Standard
765,Skoda,Kodiaq,635,635,604.7619048,AED,12,months,Standard
766,Skoda,Octavia,700,700,666.6666667,AED,12,months,Standard
767,Skoda,Roomster,635,635,604.7619048,AED,12,months,Standard
768,Skoda,Superb,700,700,666.6666667,AED,12,months,Standard
769,Skoda,Yeti,635,635,604.7619048,AED,12,months,Standard
770,Spyker,C8,,,,AED,12,months,Standard
771,Ssangyong,Actyon,,,,AED,12,months,Standard
772,Ssangyong,Korando,,,,AED,12,months,Standard
773,Ssangyong,Kyron,,,,AED,12,months,Standard
774,Ssangyong,Musso,,,,AED,12,months,Standard
775,Ssangyong,Rexton,,,,AED,12,months,Standard
776,Ssangyong,Rodius,,,,AED,12,months,Standard
777,Ssangyong,Tivoli,,,,AED,12,months,Standard
778,Subaru,BRZ,470,470,447.6190476,AED,12,months,Standard
779,Subaru,Forester,470,470,447.6190476,AED,12,months,Standard
780,Subaru,Impreza,470,470,447.6190476,AED,12,months,Standard
781,Subaru,Impreza WRX,470,470,447.6190476,AED,12,months,Standard
782,Subaru,Impreza WRX STI,470,470,447.6190476,AED,12,months,Standard
783,Subaru,Legacy,470,470,447.6190476,AED,12,months,Standard
784,Subaru,Outback,470,470,447.6190476,AED,12,months,Standard
785,Subaru,Tribeca,470,470,447.6190476,AED,12,months,Standard
786,Subaru,XV,470,470,447.6190476,AED,12,months,Standard
787,Suzuki,Alto,420,420,400,AED,12,months,Standard
788,Suzuki,APV,470,470,447.6190476,AED,12,months,Standard
789,Suzuki,Baleno,470,470,447.6190476,AED,12,months,Standard
790,Suzuki,Carry,470,470,447.6190476,AED,12,months,Standard
791,Suzuki,Celerio,470,470,447.6190476,AED,12,months,Standard
792,Suzuki,Ciaz,470,470,447.6190476,AED,12,months,Standard
793,Suzuki,Ertiga Van,,,,AED,12,months,Standard
794,Suzuki,Grand Vitara,470,470,447.6190476,AED,12,months,Standard
795,Suzuki,Ignis,470,470,447.6190476,AED,12,months,Standard
796,Suzuki,Jimny,470,470,447.6190476,AED,12,months,Standard
797,Suzuki,Kizashi,470,470,447.6190476,AED,12,months,Standard
798,Suzuki,Liana,470,470,447.6190476,AED,12,months,Standard
799,Suzuki,Swift,420,420,400,AED,12,months,Standard
800,Suzuki,Swift Dzire,420,420,400,AED,12,months,Standard
801,Suzuki,SX4,470,470,447.6190476,AED,12,months,Standard
802,Suzuki,Vitara,470,470,447.6190476,AED,12,months,Standard
803,Suzuki,XL7,,,,AED,12,months,Standard
804,Tata,Indica,,,,AED,12,months,Standard
805,Tata,Indigo,,,,AED,12,months,Standard
806,Tata,Xenon,,,,AED,12,months,Standard
807,Tesla,Model S,,,,AED,12,months,Standard
808,Tesla,Model X,,,,AED,12,months,Standard
809,Toyota,86,470,470,447.6190476,AED,12,months,Standard
810,Toyota,Aurion,525,525,500,AED,12,months,Standard
811,Toyota,Avalon,525,525,500,AED,12,months,Standard
812,Toyota,Avanza,420,420,400,AED,12,months,Standard
813,Toyota,Camry,525,525,500,AED,12,months,Standard
814,Toyota,Corolla,420,420,400,AED,12,months,Standard
815,Toyota,FJ Cruiser,525,525,500,AED,12,months,Standard
816,Toyota,Fortuner,525,525,500,AED,12,months,Standard
817,Toyota,Hiace,525,525,500,AED,12,months,Standard
818,Toyota,Hilux,525,525,500,AED,12,months,Standard
819,Toyota,Innova,525,525,500,AED,12,months,Standard
820,Toyota,Land Cruiser,735,735,700,AED,12,months,Standard
821,Toyota,Land Cruiser 70,735,735,700,AED,12,months,Standard
822,Toyota,Land Cruiser Pickup,735,735,700,AED,12,months,Standard
823,Toyota,Land Cruiser Prado,525,525,500,AED,12,months,Standard
824,Toyota,Land Cruiser Prado SWB,525,525,500,AED,12,months,Standard
825,Toyota,Previa,420,420,400,AED,12,months,Standard
826,Toyota,Prius,,,,AED,12,months,Standard
827,Toyota,RAV-4,,,,AED,12,months,Standard
828,Toyota,Sequoia,735,735,700,AED,12,months,Standard
829,Toyota,Tundra,735,735,700,AED,12,months,Standard
830,Toyota,xA,420,420,400,AED,12,months,Standard
831,Toyota,Yaris,420,420,400,AED,12,months,Standard
832,Toyota,Yaris Sedan,420,420,400,AED,12,months,Standard
833,Toyota,Zelas,525,525,500,AED,12,months,Standard
834,Volkswagen,Amarok,635,635,604.7619048,AED,12,months,Standard
835,Volkswagen,Arteon,635,635,604.7619048,AED,12,months,Standard
836,Volkswagen,Beetle,525,525,500,AED,12,months,Standard
837,Volkswagen,Beetle Cabriolet,525,525,500,AED,12,months,Standard
838,Volkswagen,Eos,635,635,604.7619048,AED,12,months,Standard
839,Volkswagen,Golf,635,635,604.7619048,AED,12,months,Standard
840,Volkswagen,Golf GTI,635,635,604.7619048,AED,12,months,Standard
841,Volkswagen,Golf Plus,635,635,604.7619048,AED,12,months,Standard
842,Volkswagen,Golf R,635,635,604.7619048,AED,12,months,Standard
843,Volkswagen,Golf R32,700,700,666.6666667,AED,12,months,Standard
844,Volkswagen,Jetta,635,635,604.7619048,AED,12,months,Standard
845,Volkswagen,Multivan,700,700,666.6666667,AED,12,months,Standard
846,Volkswagen,Passat,635,635,604.7619048,AED,12,months,Standard
847,Volkswagen,Passat CC,700,700,666.6666667,AED,12,months,Standard
848,Volkswagen,Phaeton,635,635,604.7619048,AED,12,months,Standard
849,Volkswagen,Polo,525,525,500,AED,12,months,Standard
850,Volkswagen,Polo Sedan,525,525,500,AED,12,months,Standard
851,Volkswagen,Scirocco,635,635,604.7619048,AED,12,months,Standard
852,Volkswagen,Scirocco R,635,635,604.7619048,AED,12,months,Standard
853,Volkswagen,Sharan,635,635,604.7619048,AED,12,months,Standard
854,Volkswagen,Teramont,700,700,666.6666667,AED,12,months,Standard
855,Volkswagen,Tiguan,635,635,604.7619048,AED,12,months,Standard
856,Volkswagen,Touareg,775,775,738.0952381,AED,12,months,Standard
857,Volkswagen,Touran,635,635,604.7619048,AED,12,months,Standard
858,Volvo,C30,635,635,604.7619048,AED,12,months,Standard
859,Volvo,C70,635,635,604.7619048,AED,12,months,Standard
860,Volvo,S40,635,635,604.7619048,AED,12,months,Standard
861,Volvo,S60,635,635,604.7619048,AED,12,months,Standard
862,Volvo,S60 Polestar,635,635,604.7619048,AED,12,months,Standard
863,Volvo,S80,,,,AED,12,months,Standard
864,Volvo,S90,700,700,666.6666667,AED,12,months,Standard
865,Volvo,V40,635,635,604.7619048,AED,12,months,Standard
866,Volvo,V50,635,635,604.7619048,AED,12,months,Standard
867,Volvo,V60,700,700,666.6666667,AED,12,months,Standard
868,Volvo,V60 Polestar,700,700,666.6666667,AED,12,months,Standard
869,Volvo,V70,700,700,666.6666667,AED,12,months,Standard
870,Volvo,V90,775,775,738.0952381,AED,12,months,Standard
871,Volvo,XC40,635,635,604.7619048,AED,12,months,Standard
872,Volvo,XC60,700,700,666.6666667,AED,12,months,Standard
873,Volvo,XC70,700,700,666.6666667,AED,12,months,Standard
874,Volvo,XC90,775,775,738.0952381,AED,12,months,Standard
875,ZNA,Oting,,,,AED,12,months,Standard
876,ZNA,Rich,,,,AED,12,months,Standard
877,ZNA,Yumsun,,,,AED,12,months,Standard
878,Zotye,T600,,,,AED,12,months,Standard
879,Zotye,Z100,,,,AED,12,months,Standard
880,Toyota,Coaster,525,525,500,AED,12,months,Standard
881,Rolls Royce,Cullinan,,,,AED,12,months,Standard
882,Chevrolet,Astro,,,,AED,12,months,Standard
883,Toyota,Rush,420,420,400,AED,12,months,Standard
884,Audi,Q8,775,775,738.0952381,AED,12,months,Standard
885,Hongqi,H5,,,,AED,12,months,Standard
886,Hongqi,H7,,,,AED,12,months,Standard
887,Toyota,Supra,525,525,500,AED,12,months,Standard
888,Kia,Telluride,700,700,666.6666667,AED,12,months,Standard
889,Jeep,Wagoneer,700,700,666.6666667,AED,12,months,Standard
890,Ford,Bronco,635,635,604.7619048,AED,12,months,Standard
891,BMW,X2,635,635,604.7619048,AED,12,months,Standard
892,BMW,X7,775,775,738.0952381,AED,12,months,Standard
893,Datsun,280Z,,,,AED,12,months,Standard
894,Honda,HR-V,,,,AED,12,months,Standard
895,Toyota,Sienna,525,525,500,AED,12,months,Standard
896,MZ,1000S,,,,AED,12,months,Standard
897,MZ,RT,,,,AED,12,months,Standard
898,MZ,SM,,,,AED,12,months,Standard
899,MZ,SX,,,,AED,12,months,Standard
900,MZ,Baghira,,,,AED,12,months,Standard
901,MZ,Skorpion,,,,AED,12,months,Standard
902,MZ,TS,,,,AED,12,months,Standard
903,MZ,Mastiff,,,,AED,12,months,Standard
904,DAELIM,VL,,,,AED,12,months,Standard
